frame_id,CI
91,0.40241548
91,0.4024638
91,0.40259662
91,0.4028645
91,0.40290532
92,0.40296093
92,0.40300143
92,0.40311724
92,0.4035621
92,0.38952056
93,0.38956666
93,0.3896126
93,0.38952893
93,0.3899137
93,0.3904438
94,0.3905017
94,0.3905464
94,0.39065653
94,0.39099535
94,0.39164418
95,0.39167652
95,0.3917201
95,0.39171562
95,0.39204732
95,0.39253038
96,0.39259318
96,0.39264667
96,0.3927574
96,0.39308953
96,0.39340317
97,0.37112302
97,0.36866263
97,0.36875832
98,0.36874402
98,0.36918032
98,0.36944008
99,0.36950278
99,0.36959654
99,0.37008223
100,0.3701635
100,0.37004903
100,0.37035048
101,0.3704521
101,0.37038636
101,0.37038314
102,0.3704965
102,0.37053767
102,0.37081423
103,0.37101045
103,0.37105706
103,0.3715121
104,0.37168923
104,0.3716852
104,0.37197822
105,0.37212682
105,0.37206432
105,0.37240937
106,0.37261352
106,0.37246734
106,0.37284508
107,0.37747347
107,0.37750995
107,0.3778076
107,0.3778076
108,0.3778647
108,0.37772706
108,0.37814748
108,0.38693547
109,0.3870361
109,0.38699096
109,0.38722238
109,0.38777602
110,0.38734573
110,0.38722298
110,0.38749215
110,0.38748878
111,0.3873617
111,0.38739127
111,0.3876081
111,0.38748565
112,0.3875346
112,0.38762248
112,0.3878225
112,0.38796672
113,0.38753104
113,0.38757542
113,0.38781148
113,0.3877325
114,0.38772386
114,0.38775235
114,0.38797814
114,0.38807553
115,0.38807714
115,0.3881405
115,0.38831437
115,0.3882575
116,0.38825837
116,0.38829112
116,0.38697708
116,0.38693532
117,0.3869354
117,0.3869839
117,0.38713533
117,0.38720772
118,0.38273177
118,0.38228455
118,0.38225096
119,0.38187128
119,0.38185695
119,0.38196924
120,0.38199288
120,0.38212907
120,0.38209742
121,0.38217863
121,0.38222322
121,0.38219768
122,0.38225597
122,0.38242936
122,0.38247576
123,0.38256308
123,0.3826295
123,0.38260812
124,0.3826228
124,0.38272953
124,0.38271192
125,0.38267955
125,0.38288957
125,0.38293004
126,0.38295692
126,0.38311967
126,0.38310462
127,0.38314226
127,0.38320944
127,0.38324586
128,0.3832475
128,0.3834108
128,0.37921855
129,0.37925208
129,0.37931564
129,0.3793077
130,0.37937495
130,0.37961775
130,0.37963772
131,0.37968203
131,0.37979105
131,0.3797874
132,0.37977305
132,0.37992176
132,0.37998664
133,0.39780086
133,0.3977577
133,0.39777675
133,0.39777675
134,0.3976513
134,0.39767838
134,0.39767736
134,0.39830223
135,0.39830723
135,0.39830974
135,0.39834523
135,0.39741945
136,0.3973969
136,0.3974114
136,0.39744553
136,0.39094236
137,0.39077917
137,0.39080194
137,0.3908348
137,0.39225405
138,0.39219114
138,0.39221883
138,0.39220625
138,0.39398238
139,0.39395246
139,0.39402574
139,0.3940581
139,0.39523146
140,0.39971116
140,0.39975476
140,0.39978608
140,0.40050057
140,0.40050057
141,0.40055612
141,0.40062484
141,0.4006279
141,0.40102574
141,0.40636447
142,0.40640247
142,0.40641752
142,0.40644497
142,0.40708965
142,0.40707758
143,0.4071391
143,0.4072567
143,0.40728334
143,0.40676045
143,0.40056753
144,0.4006324
144,0.40070918
144,0.4007028
144,0.400462
144,0.39977196
145,0.39982274
145,0.39995047
145,0.39551246
145,0.3964594
146,0.3964168
146,0.39646202
146,0.39588755
146,0.3965878
147,0.3966062
147,0.39661193
147,0.39689276
147,0.39450336
148,0.3945139
148,0.39455983
148,0.39486012
148,0.3922293
149,0.3922349
149,0.39229766
149,0.39255306
149,0.3918099
150,0.3918764
150,0.39193854
150,0.3921304
150,0.39271283
151,0.3927377
151,0.3927887
151,0.39297903
151,0.39351147
152,0.393549
152,0.39361075
152,0.39369968
152,0.3919222
153,0.39196986
153,0.3920507
153,0.39219785
153,0.3928274
154,0.3928154
154,0.39289442
154,0.393023
154,0.39400497
155,0.39402467
155,0.3940959
155,0.39420855
155,0.394606
156,0.39461118
156,0.39468423
156,0.39471874
156,0.3929488
157,0.3929866
157,0.39305472
157,0.3931439
157,0.39356893
158,0.39356297
158,0.3936445
158,0.39370418
158,0.39414266
159,0.39415744
159,0.39422247
159,0.394251
159,0.39449525
160,0.3945125
160,0.39458185
160,0.39468083
160,0.39488086
161,0.3948987
161,0.39496005
161,0.39497495
161,0.3953399
162,0.3997893
162,0.3998559
162,0.3998874
162,0.3998737
162,0.3998737
163,0.3998824
163,0.39994764
163,0.39998984
163,0.40030015
163,0.4081944
164,0.40819454
164,0.40825266
164,0.4082532
164,0.40853706
164,0.40890583
165,0.4089155
165,0.40897244
165,0.4089881
165,0.40894914
165,0.41011375
166,0.4101478
166,0.4102036
166,0.410229
166,0.41030142
166,0.4097761
167,0.40978768
167,0.40984243
167,0.4098509
167,0.41004416
167,0.40975758
167,0.40975758
168,0.4097739
168,0.4098276
168,0.40981567
168,0.41002694
168,0.41014358
168,0.41354808
169,0.41356063
169,0.40883413
169,0.4088482
169,0.40876988
169,0.409166
169,0.40965715
170,0.40966943
170,0.40979508
170,0.40980625
170,0.40993538
170,0.4098511
170,0.40984318
171,0.40980914
171,0.40984502
171,0.4098427
171,0.40999836
171,0.40922114
171,0.40945846
172,0.40944186
172,0.40942648
172,0.40943274
172,0.40955725
172,0.40977767
172,0.40982196
173,0.4098792
173,0.4098672
173,0.40983605
173,0.40993822
173,0.41012096
173,0.41014376
174,0.41009432
174,0.41006678
174,0.41006914
174,0.41019118
174,0.4102428
174,0.41026112
175,0.4101927
175,0.41024473
175,0.41024497
175,0.41034612
175,0.4105216
175,0.41053352
176,0.410875
176,0.41064748
176,0.41062164
176,0.41070983
176,0.39926332
176,0.3992692
177,0.3995254
177,0.3995018
177,0.399489
177,0.39959037
177,0.39954916
177,0.3995543
178,0.3996115
178,0.3995555
178,0.39955077
178,0.39963385
178,0.39980888
178,0.3998579
179,0.39985424
179,0.3997818
179,0.39976612
179,0.39983222
179,0.40019798
179,0.40015328
180,0.40008086
180,0.4000294
180,0.40002158
180,0.4001132
180,0.40048406
180,0.40048409
181,0.4004217
181,0.40044975
181,0.40041772
181,0.4004866
181,0.40079552
181,0.40083167
182,0.40076908
182,0.4008008
182,0.40079033
182,0.40085512
182,0.40106016
182,0.40102202
183,0.40113777
183,0.40118998
183,0.40116942
183,0.40123042
183,0.40135506
183,0.4013857
184,0.39692673
184,0.3969137
184,0.3969712
184,0.3969385
184,0.3969338
185,0.39645433
185,0.3964182
185,0.39647874
185,0.39659816
185,0.39656457
186,0.39662844
186,0.3966048
186,0.3966559
186,0.3968143
186,0.39683893
187,0.39683557
187,0.39681926
187,0.39686745
187,0.39705148
187,0.39702025
188,0.39692813
188,0.3969107
188,0.39695615
188,0.39715543
188,0.39717716
189,0.39718765
189,0.3971611
189,0.397204
189,0.3975031
189,0.39749736
190,0.3974742
190,0.39743376
190,0.39748058
190,0.3976029
190,0.39759696
191,0.39763469
191,0.39761436
191,0.39765263
191,0.39795154
191,0.3979469
192,0.39792767
192,0.3978986
192,0.3979347
192,0.3981768
192,0.39819336
193,0.40001377
193,0.39997104
193,0.4000051
193,0.4001184
193,0.40011144
194,0.3998951
194,0.39986455
194,0.3998967
194,0.40004706
195,0.3821863
195,0.38222298
195,0.38220152
196,0.3822192
196,0.38224784
196,0.38235056
197,0.38211066
197,0.38213766
197,0.38220116
198,0.38225567
198,0.38228112
198,0.38225707
199,0.38227114
199,0.38229513
199,0.38234
200,0.4000719
200,0.4001008
200,0.40020496
200,0.40020496
201,0.40019774
201,0.400219
201,0.4002276
201,0.39117518
202,0.39122507
202,0.39124352
202,0.3912505
202,0.3924198
203,0.3924215
203,0.39243883
203,0.39246672
203,0.3957569
204,0.3957629
204,0.39577913
204,0.39583722
204,0.39833316
205,0.3983877
205,0.3984088
205,0.39845455
205,0.39848757
206,0.39852133
206,0.3985356
206,0.3984651
206,0.39369094
207,0.39368585
207,0.39369917
207,0.3937829
207,0.39557055
208,0.40007827
208,0.4000907
208,0.40025204
208,0.40095916
208,0.40095916
209,0.40088326
209,0.40089482
209,0.40098453
209,0.39949003
209,0.3961695
210,0.39616755
210,0.39618298
210,0.39623415
210,0.3941283
210,0.39648625
211,0.39646825
211,0.39201316
211,0.390934
211,0.39286137
212,0.39285326
212,0.3928255
212,0.3932543
212,0.39395905
213,0.39395654
213,0.39393216
213,0.39406502
213,0.3943253
214,0.39430696
214,0.39430183
214,0.39344788
214,0.3939636
215,0.39394984
215,0.39405733
215,0.3949642
215,0.3951897
216,0.39491063
216,0.3949764
216,0.394566
216,0.3949008
217,0.39521676
217,0.39509362
217,0.39586425
217,0.3957249
218,0.3956766
218,0.3957719
218,0.3965009
218,0.39667338
219,0.39684314
219,0.39681032
219,0.3974626
219,0.39763653
220,0.3977216
220,0.39777192
220,0.3983389
220,0.3984508
221,0.39843673
221,0.39400658
221,0.3938137
222,0.3938556
222,0.39418456
222,0.39425883
223,0.39427838
223,0.39477143
223,0.395022
224,0.3950719
224,0.3955221
224,0.39574394
225,0.39571708
225,0.39612982
225,0.3963226
226,0.40073708
226,0.40110067
226,0.40127176
226,0.40127176
227,0.40130597
227,0.40165713
227,0.40178862
227,0.40537894
228,0.4054021
228,0.40567914
228,0.4058082
228,0.4039182
229,0.40391412
229,0.40419698
229,0.40431353
229,0.4031996
230,0.40320796
230,0.40347132
230,0.40357947
230,0.40234962
231,0.40231276
231,0.40255857
231,0.4026549
231,0.40174788
232,0.40174806
232,0.40197805
232,0.4020661
232,0.40160036
233,0.40158996
233,0.4017938
233,0.40187466
233,0.40200016
234,0.40204868
234,0.40224048
234,0.40230024
234,0.40300167
235,0.40298784
235,0.40316814
235,0.4032374
235,0.40384907
236,0.40387642
236,0.4040572
236,0.40412134
236,0.40469313
237,0.4046888
237,0.40485954
237,0.40493616
237,0.40504658
238,0.40502828
238,0.40518984
238,0.40524477
238,0.4050968
239,0.40508232
239,0.40522543
239,0.40526426
239,0.40498385
240,0.40497586
240,0.40512133
240,0.40516955
240,0.40508473
241,0.40508673
241,0.40166035
241,0.4017055
241,0.4013278
242,0.40130875
242,0.4014709
242,0.40151536
242,0.40127015
243,0.40127492
243,0.40140516
243,0.40144494
243,0.4014284
244,0.40137225
244,0.40152335
244,0.40156078
244,0.40157473
245,0.40155602
245,0.40169457
245,0.40172982
245,0.40165633
246,0.39714646
246,0.39716956
246,0.39733383
247,0.39730862
247,0.39735356
247,0.3976949
248,0.39785329
248,0.397883
248,0.39798036
249,0.3980796
249,0.39809826
249,0.39795306
250,0.39806858
250,0.39809546
250,0.39811817
251,0.39823276
251,0.39825827
251,0.3983907
252,0.39849555
252,0.39851978
252,0.39865413
253,0.39875856
253,0.39878362
253,0.39883298
254,0.4167614
254,0.41678333
254,0.41683173
254,0.41683173
255,0.4169274
255,0.4169483
255,0.41693965
255,0.40808338
256,0.40816912
256,0.40818778
256,0.40817624
256,0.406728
257,0.40680608
257,0.40682387
257,0.4064573
257,0.4095447
258,0.40962324
258,0.40963283
258,0.40952396
258,0.41089094
259,0.41096228
259,0.41097865
259,0.41101518
259,0.41136134
260,0.41143334
260,0.41145882
260,0.41156077
260,0.41239396
261,0.41244167
261,0.41244948
261,0.4124135
261,0.41286325
262,0.4129259
262,0.41294017
262,0.41289657
262,0.41253906
263,0.41260266
263,0.41261634
263,0.41261482
263,0.41165075
264,0.41170812
264,0.4117212
264,0.41179183
264,0.41138315
265,0.41144162
265,0.41144764
265,0.41153818
265,0.41157064
266,0.4116267
266,0.4116479
266,0.41177526
266,0.41237938
267,0.41241002
267,0.41242152
267,0.41252723
267,0.41302368
268,0.41307545
268,0.41308028
268,0.41305035
268,0.41335183
269,0.4133981
269,0.41340882
269,0.41341662
269,0.41369754
270,0.41374522
270,0.41375548
270,0.41370252
270,0.4138347
271,0.41387707
271,0.41388696
271,0.41376477
271,0.41389585
272,0.4139397
272,0.41394922
272,0.4139201
272,0.41413152
273,0.4097093
273,0.40962514
273,0.4097413
274,0.40975982
274,0.4096896
274,0.40987703
275,0.40991592
275,0.40990537
275,0.4100332
276,0.4100673
276,0.40998992
276,0.41022918
277,0.41026494
277,0.41021058
277,0.41025373
278,0.410288
278,0.41028035
278,0.41033903
279,0.41036874
279,0.41038138
279,0.41049373
280,0.4105252
280,0.41058868
280,0.41068998
281,0.41069928
281,0.41080812
281,0.41100556
282,0.41103452
282,0.41113082
282,0.41122425
283,0.41124895
283,0.41125667
283,0.41116872
284,0.41119525
284,0.41107312
284,0.41106623
285,0.41107386
285,0.41082972
285,0.41082823
286,0.41084957
286,0.41083944
286,0.4109661
287,0.41100642
287,0.40986937
287,0.41002893
288,0.41003093
288,0.40995303
288,0.41006845
289,0.41008958
289,0.4100081
289,0.40995705
290,0.40997428
290,0.4098581
290,0.40993157
291,0.4099507
291,0.40985152
291,0.40975186
292,0.3917829
292,0.39171922
293,0.39161894
293,0.3915358
294,0.3869706
295,0.38693607
296,0.3870315
297,0.39149043
297,0.39149043
298,0.39150718
298,0.39520204
299,0.41293392
299,0.41302016
299,0.41302016
300,0.41301587
300,0.41334644
300,0.41477963
301,0.41465613
301,0.4145908
301,0.4159448
302,0.41598716
302,0.41592857
302,0.4163749
303,0.41650978
303,0.4166283
303,0.41658396
304,0.41661558
304,0.41657966
304,0.416407
305,0.41646954
305,0.41642365
305,0.41662422
306,0.41675153
306,0.4167227
306,0.4168656
307,0.4169045
307,0.41389748
307,0.41365218
308,0.41379327
308,0.41389924
308,0.41401407
309,0.41405272
309,0.41413838
309,0.41177613
310,0.41181082
310,0.40827462
310,0.40856758
311,0.4086098
311,0.40919992
311,0.40914968
312,0.40909827
312,0.40961355
312,0.40949053
313,0.4095129
313,0.40656435
313,0.40674108
314,0.40675032
314,0.40564126
314,0.40568516
315,0.3922537
315,0.39231965
315,0.38475093
316,0.38461342
316,0.38508034
316,0.38470793
317,0.38480395
317,0.38485783
317,0.38449195
318,0.38453123
318,0.38489613
318,0.38454577
319,0.39801016
319,0.39845756
319,0.39379242
320,0.39386216
320,0.3942312
320,0.39382753
321,0.39393795
321,0.3937121
321,0.394366
322,0.39446074
322,0.3948848
322,0.3954886
323,0.39556944
323,0.3958759
323,0.3962714
324,0.4007018
324,0.40095672
324,0.4013802
324,0.4013802
325,0.4012926
325,0.40153885
325,0.40202478
325,0.409531
326,0.40957135
326,0.409823
326,0.4102951
326,0.4102951
327,0.41035014
327,0.41055
327,0.41097006
327,0.41050702
328,0.41059583
328,0.41066366
328,0.4108991
328,0.41101485
329,0.41110718
329,0.4112772
329,0.4115082
329,0.41149902
330,0.4115686
330,0.4117239
330,0.4120357
330,0.40576014
331,0.40575927
331,0.40592527
331,0.4062598
331,0.4065385
332,0.40652293
332,0.40665933
332,0.40634313
332,0.40659264
333,0.40644944
333,0.4065972
333,0.40666103
333,0.40673482
334,0.40680683
334,0.40692738
334,0.40713763
334,0.40726662
335,0.4073011
335,0.40743342
335,0.40690368
335,0.4070389
336,0.4070696
336,0.40717673
336,0.40745133
336,0.4075337
337,0.4075536
337,0.40617606
337,0.40611923
337,0.4061305
338,0.406185
338,0.4062237
338,0.4065134
338,0.4065743
339,0.4066403
339,0.4066686
339,0.40658188
339,0.40665668
340,0.40669867
340,0.40671903
340,0.4068966
340,0.4057444
341,0.40579695
341,0.40582046
341,0.406038
341,0.4062916
342,0.4063428
342,0.40637118
342,0.40641004
342,0.4065749
343,0.40662485
343,0.40663192
343,0.40677768
343,0.40698195
344,0.40703064
344,0.40704802
344,0.40714806
344,0.40733165
345,0.40737918
345,0.4073947
345,0.40758348
345,0.40691102
346,0.40695742
346,0.4069657
346,0.4071612
346,0.40733618
347,0.40738145
347,0.40588132
347,0.40611988
347,0.40636218
348,0.40640637
348,0.4065503
348,0.4067954
348,0.40703434
349,0.40667075
349,0.4067927
349,0.4069607
349,0.40718052
350,0.40691665
350,0.40707096
350,0.40714112
350,0.4073285
351,0.40723002
351,0.40737626
351,0.40745288
351,0.40764132
352,0.40765262
352,0.40777725
352,0.40767813
352,0.4078247
353,0.40787327
353,0.40799326
353,0.40814233
353,0.40829232
354,0.40819988
354,0.4083312
354,0.40847182
354,0.40861177
355,0.40867254
355,0.40878367
355,0.40888074
355,0.4090247
356,0.40913767
356,0.40926015
356,0.40937334
356,0.4095083
357,0.4096325
357,0.40973568
357,0.40988624
357,0.41000077
358,0.41006237
358,0.40984833
358,0.41000608
358,0.41012573
359,0.41020405
359,0.4103345
359,0.41042012
359,0.4105214
360,0.41055173
360,0.4106361
360,0.41077876
360,0.41086358
361,0.41090605
361,0.41100496
361,0.41110772
361,0.41118118
362,0.41124856
362,0.41132703
362,0.41140848
362,0.411483
363,0.41156584
363,0.41165486
363,0.4117748
363,0.4118675
364,0.4120364
364,0.41211268
364,0.41224658
364,0.41232455
365,0.41246292
365,0.41254655
365,0.41265157
365,0.41273558
366,0.41283008
366,0.4129014
366,0.41302222
366,0.4130926
367,0.41313872
367,0.41321737
367,0.4133089
367,0.4133854
368,0.41343313
368,0.4132794
368,0.4133473
368,0.41342035
369,0.41348273
369,0.41356143
369,0.4136266
369,0.4136874
370,0.41374728
370,0.41382375
370,0.41390616
370,0.41395587
371,0.4140311
371,0.4141054
371,0.41415238
371,0.414189
372,0.41425234
372,0.41432455
372,0.41442138
372,0.4144672
373,0.4145322
373,0.41459
373,0.4147042
373,0.41476437
374,0.41482493
374,0.41489336
374,0.41500032
374,0.41504997
375,0.4151065
375,0.41517785
375,0.41529298
375,0.4153407
376,0.41540378
376,0.4154603
376,0.41553444
376,0.41558808
377,0.4156288
377,0.4156919
377,0.4157809
377,0.41583252
378,0.4159068
378,0.41596407
378,0.416057
378,0.4160992
379,0.41617048
379,0.41623038
379,0.41632104
379,0.41636905
380,0.41641822
380,0.4164766
380,0.4165724
380,0.41660458
381,0.41667023
381,0.41672713
381,0.4167379
381,0.41677576
382,0.41680205
382,0.41684964
382,0.41691735
382,0.41696087
383,0.41639262
383,0.41644716
383,0.41654038
383,0.41657555
384,0.41666377
384,0.41670883
384,0.41672945
384,0.4167702
385,0.4168394
385,0.41689098
385,0.416956
385,0.4169954
386,0.43491924
386,0.4349696
386,0.43499434
386,0.43502593
386,0.43502593
387,0.43505922
387,0.4351084
387,0.43516076
387,0.43519136
387,0.3967724
388,0.39679328
388,0.39683524
388,0.39678824
388,0.39681065
389,0.39684093
389,0.39688545
389,0.3968415
389,0.39685947
390,0.39693445
390,0.39697796
390,0.397063
390,0.39708322
391,0.39712203
391,0.39716104
391,0.39723647
391,0.3972682
392,0.39735863
392,0.3974002
392,0.3974765
392,0.39750165
393,0.3975811
393,0.39761478
393,0.39764425
393,0.39767426
394,0.39776182
394,0.39780158
394,0.39786124
394,0.3978904
395,0.39796367
395,0.39800254
395,0.39808503
395,0.39810792
396,0.39813912
396,0.39817372
396,0.39823875
396,0.39826635
397,0.3938655
397,0.3939027
397,0.39388573
398,0.39394054
398,0.39379752
398,0.3937988
399,0.39390764
399,0.3938974
399,0.39395207
400,0.39401513
400,0.39401132
400,0.39401767
401,0.39413127
401,0.3941083
401,0.39406875
402,0.39411435
402,0.39412364
402,0.39409596
403,0.39410082
403,0.39409405
403,0.3940966
404,0.3941445
404,0.39415288
404,0.39401796
405,0.39405024
405,0.39406344
405,0.39401415
406,0.3940171
406,0.39402273
406,0.39393172
407,0.39397216
407,0.39424983
407,0.39426234
408,0.39425436
408,0.39410982
408,0.39408642
409,0.3941256
409,0.39413795
409,0.39434662
410,0.39438704
410,0.3948361
410,0.3948342
411,0.39487013
411,0.3948449
411,0.3948471
412,0.39492917
412,0.3949101
412,0.39489314
413,0.39493868
413,0.3953335
413,0.3952981
414,0.39535013
414,0.3956022
414,0.39561412
415,0.39569178
415,0.39577505
415,0.39686117
416,0.3969938
416,0.39700565
416,0.39714792
417,0.39715266
417,0.3972356
417,0.39739114
418,0.39291263
418,0.39292738
418,0.3930854
419,0.3930938
419,0.39309406
419,0.3940054
420,0.39393672
420,0.39394155
420,0.3941075
421,0.394013
421,0.39413795
421,0.39414546
422,0.3940599
422,0.3940444
422,0.39397734
423,0.39357245
423,0.3935751
423,0.39356026
424,0.3936071
424,0.393622
424,0.39363357
425,0.39370194
425,0.39370912
425,0.39368564
426,0.39369413
426,0.39369354
426,0.39367366
427,0.3936753
427,0.39368287
427,0.39366746
428,0.39365107
428,0.39369908
428,0.3937175
429,0.39370063
429,0.39371267
429,0.39376143
430,0.39370805
430,0.39371964
430,0.3937461
431,0.39381292
431,0.3938199
431,0.3938056
432,0.39388996
432,0.39390177
432,0.39409477
433,0.39426723
433,0.39426923
433,0.3943423
434,0.39436278
434,0.39438024
434,0.39440632
435,0.39444715
435,0.39445257
435,0.39472452
436,0.39477438
436,0.3947921
436,0.3947842
437,0.39483514
437,0.39541137
437,0.3955278
438,0.4000221
438,0.4000709
438,0.4000568
438,0.4000568
439,0.40006986
439,0.40012765
439,0.40025398
439,0.40135935
440,0.40139547
440,0.4014446
440,0.40146536
440,0.39682534
441,0.39684612
441,0.39690202
441,0.39689732
441,0.3993701
442,0.39939737
442,0.39944237
442,0.39950997
442,0.40054086
443,0.40056822
443,0.40063006
443,0.40065718
443,0.40107238
444,0.40109342
444,0.40114218
444,0.40118214
444,0.40165463
445,0.40168214
445,0.40173993
445,0.401741
445,0.39920524
446,0.39922646
446,0.39928716
446,0.39927742
446,0.39933392
447,0.39935908
447,0.40009338
447,0.39959514
447,0.39926443
448,0.3992858
448,0.39929724
448,0.39928967
448,0.39898792
449,0.3993617
449,0.39937535
449,0.3993982
449,0.39952525
450,0.39981988
450,0.39982128
450,0.39988303
450,0.39995152
451,0.4001009
451,0.4000947
451,0.40015537
451,0.40047
452,0.40499544
452,0.40500608
452,0.4051464
452,0.4046861
452,0.4046861
453,0.40470767
453,0.40470964
453,0.40473366
453,0.40445152
453,0.40792757
