frame_id,CI
88,0.92201126
89,0.9220493
89,0.9220315
89,0.92206305
89,0.92207325
89,0.922117
89,0.92212796
89,0.92101204
90,0.9210179
90,0.92103314
90,0.921032
90,0.92104197
90,0.92102873
90,0.92103946
90,0.92193455
91,0.9219184
91,0.9218794
91,0.92185664
91,0.9218664
91,0.92190886
91,0.92191935
91,0.9218519
92,0.92188835
92,0.9219035
92,0.92190266
92,0.9219122
92,0.92192006
92,0.9219303
92,0.9215678
93,0.92157316
93,0.9215565
93,0.92155564
93,0.921565
93,0.92155176
93,0.92156184
93,0.9215751
94,0.9215592
94,0.9215429
94,0.9215211
94,0.92153025
94,0.9215709
94,0.9215807
94,0.92159075
95,0.9215961
95,0.92158014
95,0.9215796
95,0.92158854
95,0.92162824
95,0.9216064
95,0.92161435
96,0.92159116
96,0.92155504
96,0.92158437
96,0.9215931
96,0.92163205
96,0.9215903
96,0.9209929
97,0.9210274
97,0.9209821
97,0.9209812
97,0.9209898
97,0.92096674
97,0.92097676
97,0.9213115
98,0.92134523
98,0.9213021
98,0.92127234
98,0.92128074
98,0.92131865
98,0.9213285
98,0.9209618
99,0.92094636
99,0.9209621
99,0.9209615
99,0.9209697
99,0.9210069
99,0.9210166
99,0.92106986
100,0.92110276
100,0.92111814
100,0.9211176
100,0.92112565
100,0.9211117
100,0.92112124
100,0.9209677
101,0.9209721
101,0.92095816
101,0.92098606
101,0.920994
101,0.9209996
101,0.9210089
101,0.9212631
102,0.92124796
102,0.92121506
102,0.9212143
102,0.921222
102,0.92125773
102,0.9212668
102,0.9214893
103,0.9215348
103,0.9215541
103,0.9214982
103,0.9214982
103,0.92152846
103,0.92152846
103,0.9217247
104,0.9216983
104,0.9216696
104,0.92166245
104,0.92166245
104,0.9216625
104,0.92171085
104,0.9218854
105,0.9218856
105,0.9218857
105,0.9218383
105,0.9218383
105,0.92188764
105,0.92188764
105,0.92172563
106,0.92172563
106,0.921697
106,0.9216689
106,0.9216689
106,0.9216386
106,0.9216386
106,0.92154866
107,0.9215489
107,0.9215489
107,0.9215208
107,0.9215208
107,0.9215701
107,0.9215993
107,0.9217526
108,0.92179286
108,0.9217374
108,0.9217371
108,0.92178416
108,0.9116509
108,0.9116509
108,0.9116528
109,0.84918004
109,0.84918004
109,0.84917957
109,0.84907377
109,0.8491221
109,0.84912395
110,0.84910476
110,0.84905684
110,0.8490287
110,0.8489728
110,0.8489728
110,0.84866846
111,0.84866154
111,0.8486329
111,0.8486326
111,0.84826744
111,0.84829664
111,0.8484312
112,0.848377
112,0.8483484
112,0.848292
112,0.84792686
112,0.8479078
112,0.848032
113,0.84805983
113,0.8481078
113,0.84810746
113,0.84795475
113,0.8480031
113,0.847903
114,0.8479036
114,0.847875
114,0.8478747
114,0.8476584
114,0.8476584
114,0.8476651
115,0.84769285
115,0.84769285
115,0.84769285
115,0.8474829
115,0.8474829
115,0.8475932
116,0.8475863
116,0.84755766
116,0.8475571
116,0.84737754
116,0.84737754
116,0.8473164
117,0.7847972
117,0.7847972
117,0.7848245
117,0.7845595
117,0.7846611
118,0.78463364
118,0.784605
118,0.7845575
118,0.784348
118,0.7842894
119,0.78423524
119,0.7842066
119,0.7842339
119,0.7840246
119,0.7839428
120,0.7839435
120,0.78397226
120,0.7839441
120,0.7822969
120,0.78230196
121,0.7823568
121,0.7822611
121,0.78221357
121,0.78218436
121,0.78218913
122,0.7821894
122,0.7821897
122,0.7821615
122,0.78213227
122,0.782061
123,0.7820616
123,0.78203297
123,0.7819579
123,0.7819579
123,0.7818905
124,0.7818364
124,0.7818078
124,0.78180754
124,0.78180754
124,0.7818154
125,0.7818626
125,0.781834
125,0.78180754
125,0.78180754
125,0.7817661
126,0.781747
126,0.7816513
126,0.781623
126,0.7816431
126,0.78165144
127,0.78165174
127,0.78165174
127,0.7816598
127,0.7816305
127,0.78171206
128,0.78175926
128,0.7817039
128,0.7816757
128,0.7816757
128,0.7816361
129,0.78163636
129,0.78158855
129,0.7815792
129,0.7815792
129,0.781656
130,0.78165627
130,0.7816279
130,0.7816558
130,0.7816656
130,0.78167033
131,0.78169006
131,0.7816347
131,0.78157854
131,0.78157854
131,0.7816501
132,0.7816433
132,0.78164345
132,0.78164303
132,0.7816138
132,0.7815752
133,0.781603
133,0.7815552
133,0.7815269
133,0.7814976
133,0.7815654
134,0.78151137
134,0.78155935
134,0.7815311
134,0.7815311
134,0.78159606
135,0.78154916
135,0.78149384
135,0.7814849
135,0.78145564
135,0.7814564
136,0.78145695
136,0.78140914
136,0.7814648
136,0.7814648
136,0.78152585
137,0.78157306
137,0.78152525
137,0.78154415
137,0.78159344
137,0.78155565
138,0.7815116
138,0.78148305
138,0.78145474
138,0.7814748
138,0.78147507
139,0.78147507
139,0.7815231
139,0.7815225
139,0.7814932
139,0.7815504
140,0.781523
140,0.7814752
140,0.7814752
140,0.7814752
140,0.78147435
141,0.7814821
141,0.7815016
141,0.7814454
141,0.7814454
141,0.78149945
142,0.78144544
142,0.7814742
142,0.78147376
142,0.78144455
142,0.78149664
143,0.8440044
143,0.8439759
143,0.8439669
143,0.84393764
143,0.843935
143,0.843935
144,0.8438811
144,0.84388125
144,0.8438529
144,0.8438529
144,0.84385043
144,0.8477441
145,0.84772015
145,0.84769523
145,0.847646
145,0.84768915
145,0.8477317
145,0.84567106
146,0.84568834
146,0.8456465
146,0.8456465
146,0.8456209
146,0.84559035
146,0.8447148
147,0.84470886
147,0.84470904
147,0.8447087
147,0.84492445
147,0.84496546
147,0.8446693
148,0.84469354
148,0.8446937
148,0.8446445
148,0.8447095
148,0.84470665
148,0.84486616
149,0.8448667
149,0.8448667
149,0.8448832
149,0.84490854
149,0.8448679
149,0.8446932
150,0.84466916
150,0.84466934
150,0.844669
150,0.8446944
150,0.84469223
150,0.8445674
151,0.8445677
151,0.8445679
151,0.84451866
151,0.84449625
151,0.84446853
151,0.8443749
152,0.8443824
152,0.8443406
152,0.8443651
152,0.8443737
152,0.84437215
152,0.84475726
153,0.8447266
153,0.84474367
153,0.8447189
153,0.8448309
153,0.8448688
153,0.8451768
154,0.8452011
154,0.84517616
154,0.84520006
154,0.84525037
154,0.84524834
154,0.84550047
155,0.8455007
155,0.845484
155,0.8454592
155,0.8454846
155,0.84548265
155,0.84569275
156,0.8456868
156,0.84568703
156,0.8456621
156,0.8457532
156,0.8457513
156,0.84561205
157,0.84563625
157,0.84562993
157,0.84560513
157,0.84560513
157,0.8456032
157,0.8457782
158,0.8457785
158,0.84573025
158,0.8457716
158,0.84582466
158,0.8457997
158,0.845789
159,0.84576607
159,0.8457178
159,0.84571743
159,0.84579694
159,0.84583163
159,0.8458223
160,0.84583956
160,0.84581494
160,0.8457656
160,0.8458166
160,0.8458147
160,0.84594965
161,0.8459974
161,0.8459492
161,0.84594876
161,0.84594965
161,0.84598297
161,0.8458426
162,0.84581965
162,0.84581965
162,0.8458422
162,0.84605944
162,0.8460258
162,0.8460188
163,0.84599584
163,0.845971
163,0.8459461
163,0.84597266
163,0.8460051
163,0.8461205
164,0.8460795
164,0.8460547
164,0.8460785
164,0.8462187
164,0.8462503
164,0.84635466
165,0.8463317
165,0.8463069
165,0.84628963
165,0.8463807
165,0.8463782
165,0.8464731
166,0.8465143
166,0.8465146
166,0.84648967
166,0.84654063
166,0.8465173
166,0.84660393
167,0.84658
167,0.84658
167,0.84657806
167,0.8466691
167,0.84666693
167,0.8467464
168,0.84672964
168,0.84672964
168,0.8467047
168,0.8467735
168,0.84680355
168,0.8468766
169,0.8469243
169,0.8469012
169,0.8469008
169,0.8469273
169,0.84692484
169,0.8468987
170,0.8468747
170,0.8468499
170,0.84684926
170,0.84693986
170,0.84693754
170,0.84700346
171,0.84702766
171,0.84698594
171,0.84698594
171,0.8470112
171,0.8469893
171,0.8470504
172,0.847051
172,0.84702617
172,0.8470664
172,0.84710956
172,0.8470798
172,0.8469219
173,0.84694564
173,0.84693944
173,0.84693146
173,0.84698236
173,0.8469807
173,0.8470411
174,0.8470652
174,0.84706557
174,0.8470894
174,0.84713256
174,0.8471608
174,0.8472173
175,0.8472178
175,0.8472116
175,0.84721124
175,0.84721124
175,0.8472094
175,0.8472623
176,0.8472623
176,0.8472206
176,0.8471956
176,0.8472388
176,0.8472662
176,0.8473159
177,0.8473332
177,0.847357
177,0.84733975
177,0.8473662
177,0.84739304
177,0.8474398
178,0.8474401
178,0.8474652
178,0.84748167
178,0.84748167
178,0.84750783
178,0.847552
179,0.8476105
179,0.8475623
179,0.8475374
179,0.8475374
179,0.847563
179,0.8476047
180,0.78511137
180,0.7850866
180,0.78512967
180,0.78515476
180,0.78519416
181,0.78519416
181,0.7852361
181,0.7852626
181,0.7852595
181,0.7852968
182,0.7853035
182,0.7852787
182,0.78508556
182,0.7851099
182,0.7851453
183,0.7850983
183,0.78507346
183,0.7850312
183,0.78505504
183,0.78508866
184,0.78504163
184,0.78504163
184,0.7850847
184,0.78508127
184,0.78511333
185,0.78515446
185,0.78510636
185,0.78512394
185,0.7851036
185,0.78507614
186,0.7850764
186,0.7850764
186,0.78503406
186,0.78503096
186,0.78506136
187,0.7850616
187,0.78501356
187,0.7850144
187,0.78505754
187,0.7850312
188,0.78500736
188,0.78500736
188,0.78500736
188,0.78500736
188,0.7849822
189,0.7849822
189,0.7849592
189,0.7849592
189,0.7849595
189,0.7849355
190,0.7849126
190,0.7848645
190,0.7848653
190,0.78482234
190,0.78485113
191,0.7848923
191,0.7849343
191,0.7849343
191,0.7849344
191,0.7849113
192,0.7848643
192,0.7848162
192,0.7848171
192,0.78483397
192,0.78486145
193,0.7848447
193,0.7848698
193,0.78491294
193,0.7848964
193,0.78492284
194,0.7849017
194,0.78487873
194,0.78487873
194,0.7848526
194,0.784878
195,0.7848552
195,0.7848803
195,0.78483796
195,0.7848139
195,0.78483826
196,0.7848388
196,0.7848327
196,0.7848327
196,0.78488576
196,0.78490925
197,0.78490925
197,0.78495944
197,0.7850102
197,0.7849673
197,0.78491354
198,0.7848727
198,0.7848971
198,0.7848715
198,0.78491306
198,0.78493625
199,0.7849536
199,0.78491193
199,0.78491193
199,0.78487027
199,0.78489256
200,0.78484565
200,0.78479767
200,0.78479844
200,0.7848493
200,0.78487086
201,0.78484803
201,0.78484833
201,0.7848748
201,0.78482425
201,0.78480315
202,0.7848443
202,0.7848861
202,0.7848861
202,0.7848432
202,0.78482276
203,0.7848
203,0.78475976
203,0.78475976
203,0.78473353
203,0.78475434
204,0.78480184
204,0.7848022
204,0.7848453
204,0.78481907
204,0.7848392
205,0.78483343
205,0.78485847
205,0.7848162
205,0.7848186
205,0.7848381
206,0.78479725
206,0.78479755
206,0.78479844
206,0.7847987
206,0.7848175
207,0.78483486
207,0.78479326
207,0.78479326
207,0.78476703
207,0.7847853
208,0.7847859
208,0.7848097
208,0.7936764
208,0.7936599
208,0.79367757
209,0.7936779
209,0.79362994
209,0.7937234
209,0.79366064
209,0.7936778
210,0.7936713
210,0.79368854
210,0.7937374
210,0.7938281
210,0.79384476
211,0.7938922
211,0.7939173
211,0.7942368
211,0.7942106
211,0.79422677
212,0.79422736
212,0.7942045
212,0.79452395
212,0.7944735
212,0.79448926
213,0.7944654
213,0.79444075
213,0.7946248
213,0.79462516
213,0.7946404
214,0.7946641
214,0.7946891
214,0.79487276
214,0.79484916
214,0.79486394
215,0.79486394
215,0.794816
215,0.7949997
215,0.7949997
215,0.79501414
216,0.7950616
216,0.79506195
216,0.7952455
216,0.79526246
216,0.7952765
217,0.7952938
217,0.7952938
217,0.79552567
217,0.79552567
217,0.7955393
218,0.79551655
218,0.7955169
218,0.79565793
218,0.7956506
218,0.7956639
219,0.7957113
219,0.7957363
219,0.79589397
219,0.79591864
219,0.7959316
220,0.7959321
220,0.79590744
220,0.79734874
220,0.7973247
220,0.7973373
221,0.7973136
221,0.7973494
221,0.79737496
221,0.79737526
221,0.79738754
222,0.7973648
222,0.7973717
222,0.79739726
222,0.79736185
222,0.7973738
223,0.7974212
223,0.79740465
223,0.7973623
223,0.7973448
223,0.7973565
224,0.7973223
224,0.7973473
224,0.79732174
224,0.79730535
224,0.7973167
225,0.7972691
225,0.79725254
225,0.79725254
225,0.79722834
225,0.7972394
226,0.7972337
226,0.7972695
226,0.7972951
226,0.7972787
226,0.7972895
227,0.7973136
227,0.7972889
227,0.7972722
227,0.7972461
227,0.7972567
228,0.797233
228,0.79723984
228,0.79723984
228,0.7972568
228,0.7972672
229,0.7972845
229,0.79730165
229,0.79730165
229,0.79725134
229,0.7972615
230,0.79724467
230,0.79725313
230,0.79726994
230,0.7972535
230,0.7972634
231,0.7972874
231,0.7973112
231,0.7973112
231,0.7972612
231,0.7972708
232,0.7972714
232,0.79729635
232,0.7972797
232,0.7972967
232,0.7973061
233,0.7973061
233,0.7973233
233,0.7973489
233,0.7972812
233,0.79729044
234,0.79731405
234,0.79727244
234,0.79727244
234,0.7972048
234,0.7972138
235,0.7972141
235,0.7972378
235,0.7972634
235,0.7972396
235,0.79724836
236,0.7972957
236,0.79733753
236,0.79733753
236,0.7973115
236,0.7973201
237,0.79727936
237,0.79727334
237,0.7972311
237,0.7972481
237,0.7972565
238,0.7347349
238,0.73475987
238,0.7347363
238,0.7347446
239,0.7346979
239,0.73467326
239,0.7346472
239,0.73465526
240,0.7346386
240,0.73468035
240,0.7346566
240,0.73466444
241,0.7346818
241,0.7346652
241,0.73461497
241,0.7346228
242,0.73467004
242,0.73464537
242,0.7346194
242,0.734627
243,0.734668
243,0.73469293
243,0.7346518
243,0.73465925
244,0.7346598
244,0.7346379
244,0.73463833
244,0.73463833
245,0.7346623
245,0.73466265
245,0.73459554
245,0.7346368
246,0.7346141
246,0.73465586
246,0.7346488
246,0.7346957
247,0.7347429
247,0.73474324
247,0.73474324
247,0.7347845
248,0.7347845
248,0.7347847
248,0.7347852
248,0.7348095
249,0.73481005
249,0.73478544
249,0.7347683
249,0.7348095
250,0.7348335
250,0.7348338
250,0.7348342
250,0.73487544
251,0.7348697
251,0.7348947
251,0.7348859
251,0.73492706
252,0.7349273
252,0.73492134
252,0.7348977
252,0.7348977
253,0.7349459
253,0.7349708
253,0.73492074
253,0.73492074
254,0.73488
254,0.7348803
254,0.7348808
254,0.7348808
255,0.7348981
255,0.73491526
255,0.73489153
255,0.7348672
256,0.7349144
256,0.73493934
256,0.7348983
256,0.7349152
257,0.7348745
257,0.7348751
257,0.73483413
257,0.73483413
258,0.79733443
258,0.7973827
258,0.7973998
258,0.79738295
258,0.79738295
259,0.7973835
259,0.79740715
259,0.7973554
259,0.7973798
259,0.79521054
260,0.7952318
260,0.79525423
260,0.79523325
260,0.79523325
260,0.7971579
261,0.79712164
261,0.7971277
261,0.7971277
261,0.7971693
261,0.7963085
262,0.796309
262,0.7962872
262,0.79627234
262,0.796294
262,0.7969904
263,0.79703224
263,0.7970544
263,0.7970314
263,0.7970314
263,0.796974
264,0.7969894
264,0.7969897
264,0.7969452
264,0.7969452
264,0.79655194
265,0.7965576
265,0.79653734
265,0.79651654
265,0.79651654
265,0.79623556
266,0.79614484
266,0.7961819
266,0.79617584
266,0.79617584
266,0.7965284
267,0.7965083
267,0.7964865
267,0.7964869
267,0.7964869
267,0.79676116
268,0.79675615
268,0.79675615
268,0.79666746
268,0.79666746
268,0.7966493
269,0.7966493
269,0.79664975
269,0.7966732
269,0.79669476
269,0.7965461
270,0.79654634
270,0.7965684
270,0.7965322
270,0.7965322
270,0.79672897
271,0.796708
271,0.79672325
271,0.7967385
271,0.7967385
271,0.79690504
272,0.7969055
272,0.7969276
272,0.79692787
272,0.79698324
272,0.79712594
273,0.79714715
273,0.79714763
273,0.7971252
273,0.7971252
273,0.79724884
274,0.7972127
274,0.79721296
274,0.7971687
274,0.797132
274,0.79709184
275,0.7970923
275,0.7971351
275,0.7970799
275,0.7970799
275,0.7971841
276,0.7971841
276,0.7971994
276,0.7971994
276,0.7971994
276,0.79729205
277,0.7973133
277,0.79729855
277,0.79723907
277,0.79723907
277,0.7973219
278,0.79732215
278,0.79730034
278,0.7972561
278,0.7972561
278,0.797212
279,0.79721224
279,0.79725504
279,0.79720926
279,0.79717267
279,0.79713273
280,0.7971481
280,0.79712784
280,0.7970488
280,0.7970488
280,0.79701245
281,0.7969763
281,0.7969763
281,0.79695547
281,0.79695547
281,0.79702556
282,0.79704094
282,0.7970413
282,0.7969819
282,0.7969819
282,0.7970461
283,0.7970518
283,0.7970521
283,0.79700804
283,0.79700804
283,0.79697216
284,0.796993
284,0.7969562
284,0.7969353
284,0.7969353
284,0.7969936
285,0.7969936
285,0.7970146
285,0.7970071
285,0.7970288
285,0.79708266
286,0.79706776
286,0.79706776
286,0.7970469
286,0.7970469
286,0.79709697
287,0.79711235
287,0.7971128
287,0.79709
287,0.79711163
287,0.79715824
288,0.79714334
288,0.7971216
288,0.79709876
288,0.79712045
288,0.7971639
289,0.797143
289,0.79718566
289,0.79720783
289,0.79720783
289,0.79717195
290,0.7972138
290,0.7972347
290,0.7972273
290,0.7972057
290,0.797172
291,0.79713595
291,0.7970991
291,0.7970997
291,0.7970997
291,0.79714
292,0.7971608
292,0.7971818
292,0.79714584
292,0.79714584
292,0.797114
293,0.79711425
293,0.7970925
293,0.79708517
293,0.79708517
293,0.79699427
294,0.79702866
294,0.7970346
294,0.79705846
294,0.79705846
294,0.79709774
295,0.7346395
295,0.73464674
295,0.73464674
295,0.73461974
296,0.73462534
296,0.7345895
296,0.7345895
296,0.7346264
297,0.73460543
297,0.7345981
297,0.73463476
297,0.7346089
298,0.7346452
298,0.73458976
298,0.73458976
298,0.7346245
299,0.7346096
299,0.7346246
299,0.7346246
299,0.7345998
300,0.7346206
300,0.7345766
300,0.7345766
300,0.73450136
301,0.73450696
301,0.73452914
301,0.7345142
301,0.7344928
302,0.73447186
302,0.734466
302,0.73448765
302,0.73452127
303,0.73456293
303,0.73456347
303,0.73456347
303,0.73454285
304,0.7345067
304,0.73448455
304,0.73448455
304,0.7345164
305,0.7345371
305,0.7345381
305,0.7345381
305,0.73451805
306,0.7345543
306,0.7345698
306,0.7345698
306,0.73455054
307,0.73453045
307,0.7344948
307,0.7344948
307,0.7344763
308,0.73443365
308,0.7344491
308,0.7344491
308,0.7344314
309,0.73441136
309,0.73444664
309,0.73444664
309,0.734388
310,0.7344303
310,0.7343714
310,0.7343714
310,0.7343559
311,0.7343198
311,0.7343204
311,0.7343204
311,0.7343055
312,0.73432624
312,0.7343272
312,0.7343272
312,0.73435676
313,0.73434174
313,0.7343277
313,0.7343277
313,0.7342744
314,0.73429555
314,0.7342812
314,0.7342812
314,0.7342291
315,0.7342082
315,0.7342082
315,0.7342082
315,0.73419595
316,0.7341599
316,0.7341243
316,0.7341243
316,0.7341125
317,0.7341336
317,0.73407483
317,0.73407483
317,0.73410356
318,0.7341091
318,0.7341087
318,0.7341087
318,0.73413646
319,0.7341156
319,0.7340936
319,0.73405695
319,0.7340101
320,0.7340157
320,0.7340379
320,0.7340379
320,0.73406506
321,0.7340653
321,0.73408854
321,0.73408854
321,0.7340772
322,0.7340828
322,0.7341151
322,0.7341151
322,0.73414123
323,0.73414123
323,0.7341577
323,0.7341211
323,0.73414636
324,0.7341777
324,0.7341707
324,0.7341707
324,0.73412657
325,0.7341688
325,0.73418486
325,0.73418486
325,0.7341744
326,0.73417985
326,0.7341593
326,0.73412263
326,0.73414725
327,0.7966263
327,0.7966058
327,0.7966058
327,0.7965954
327,0.7965954
328,0.79658043
328,0.7965599
328,0.7965599
328,0.7965287
328,0.79812586
329,0.7981448
