frame_id,CI
49,0.43131065
50,0.43134004
50,0.43199098
50,0.4321327
50,0.43243363
50,0.43256855
50,0.43345726
50,0.43347755
50,0.4334949
50,0.43803066
51,0.43728417
51,0.43786144
51,0.43798107
51,0.4380848
51,0.4381902
51,0.4387729
51,0.4385699
51,0.43856028
51,0.42832413
52,0.42820716
52,0.42869288
52,0.42874905
52,0.42892984
52,0.42902622
52,0.4294747
52,0.42935476
52,0.42927018
52,0.43336245
53,0.43339944
53,0.4339167
53,0.43399704
53,0.43416512
53,0.4342504
53,0.43459517
53,0.43467668
53,0.4155206
53,0.4172016
54,0.41731948
54,0.4178163
54,0.41228172
54,0.41244814
54,0.41239822
54,0.41245934
54,0.4126612
54,0.41286248
54,0.41388828
55,0.41403377
55,0.4145262
55,0.41444278
55,0.4145979
55,0.4146653
55,0.4147166
55,0.4148602
55,0.4149338
55,0.41557428
56,0.41546154
56,0.41592076
56,0.4158348
56,0.41598418
56,0.41604033
56,0.41614795
56,0.41639107
56,0.4166822
56,0.41712686
57,0.41726625
57,0.41772267
57,0.41772196
57,0.41787064
57,0.41780108
57,0.4180372
57,0.41830558
57,0.41855657
57,0.4188787
58,0.41890502
58,0.41929734
58,0.4192056
58,0.41934454
58,0.41950637
58,0.41956085
58,0.4197963
58,0.42001384
58,0.42027438
59,0.4202992
59,0.4207107
59,0.4206166
59,0.42075536
59,0.41558117
59,0.4157887
59,0.4158364
59,0.416031
59,0.41583622
60,0.41585353
60,0.41625065
60,0.4161542
60,0.4162841
60,0.4167325
60,0.41692546
60,0.41703662
60,0.3993467
61,0.41709286
61,0.4174764
61,0.41745013
61,0.41757596
61,0.4179079
61,0.41805917
61,0.41792387
61,0.41497284
61,0.41497284
62,0.41498986
62,0.41537338
62,0.41527182
62,0.415398
62,0.41570225
62,0.41580957
62,0.41561818
62,0.4159388
62,0.4174242
63,0.42190832
63,0.42219836
63,0.422104
63,0.42221165
63,0.42251354
63,0.42263496
63,0.42241633
63,0.42265522
63,0.4232319
63,0.4232319
64,0.4187863
64,0.41876495
64,0.41887313
64,0.41914845
64,0.41952488
64,0.41928926
64,0.41945058
64,0.42082167
64,0.43386433
65,0.4340423
65,0.43395162
65,0.43404478
65,0.43437064
65,0.43472242
65,0.4347473
65,0.4340908
65,0.43264878
65,0.42136627
66,0.42165902
66,0.4215665
66,0.40379998
66,0.40391955
66,0.40394256
66,0.4043284
66,0.40540665
66,0.40555304
67,0.40582657
67,0.40573215
67,0.40560693
67,0.4057194
67,0.40558326
67,0.40538615
67,0.40582284
67,0.4073696
68,0.40760526
68,0.40757632
68,0.4078145
68,0.4079018
68,0.40786776
68,0.4076002
68,0.39744544
68,0.39660147
69,0.39685923
69,0.39676076
69,0.3970639
69,0.3972059
69,0.39727336
69,0.39730197
69,0.3942055
69,0.3952547
70,0.3955143
70,0.39541396
70,0.39549497
70,0.39558887
70,0.39554423
70,0.39565963
70,0.39518803
70,0.39562884
71,0.39587146
71,0.39583576
71,0.39609012
71,0.3961788
71,0.3962413
71,0.3961014
71,0.39420682
71,0.39453506
72,0.39477992
72,0.3891547
72,0.3892906
72,0.38935754
72,0.38946116
72,0.3897063
72,0.39032242
72,0.39057562
73,0.39081353
73,0.3911064
73,0.391263
73,0.39138177
73,0.3915384
73,0.39187577
73,0.39071327
73,0.39091393
74,0.3911104
74,0.39139327
74,0.39165884
74,0.39173368
74,0.39186266
74,0.39208502
74,0.39167914
74,0.3918416
75,0.39205834
75,0.39233175
75,0.39258006
75,0.39188135
75,0.39188477
75,0.39206278
75,0.39054373
75,0.39074177
76,0.39095268
76,0.39121708
76,0.39142817
76,0.39136946
76,0.39144158
76,0.3917083
76,0.39191303
76,0.3920198
77,0.39223367
77,0.39251125
77,0.39247763
77,0.3923307
77,0.39228475
77,0.39242977
77,0.3940425
77,0.39011696
78,0.39031678
78,0.39056402
78,0.39070734
78,0.39076656
78,0.39069092
78,0.39082357
78,0.39205045
78,0.39238268
79,0.3925604
79,0.39280564
79,0.39290082
79,0.39303073
79,0.39299387
79,0.38865113
79,0.38862586
80,0.38881597
80,0.38905337
80,0.38906953
80,0.38908938
80,0.3889536
80,0.3898132
80,0.38933918
81,0.38953257
81,0.38976297
81,0.3899568
81,0.38994607
81,0.3898424
81,0.38774076
81,0.38802704
82,0.3882077
82,0.38841695
82,0.388562
82,0.38850582
82,0.3883719
82,0.38815087
82,0.38844645
83,0.3886227
83,0.38883984
83,0.3889313
83,0.3890263
83,0.3888955
83,0.38974822
83,0.3900132
84,0.39017
84,0.39039463
84,0.39058688
84,0.39068615
84,0.39065716
84,0.39143008
84,0.39163223
85,0.3918005
85,0.3919998
85,0.39206958
85,0.39220902
85,0.39221412
85,0.39295802
85,0.38844526
86,0.38136095
86,0.38155466
86,0.38171154
86,0.38190246
86,0.38187623
86,0.382536
87,0.38230526
87,0.38251173
87,0.38255954
87,0.38271844
87,0.38267612
87,0.38330132
88,0.3835438
88,0.3836921
88,0.3838411
88,0.38399446
88,0.3839218
88,0.38446105
89,0.3846981
89,0.38489413
89,0.385001
89,0.38507807
89,0.38508457
89,0.3856371
90,0.3858201
90,0.38599354
90,0.38607866
90,0.3860551
90,0.38604683
90,0.38490015
91,0.38507783
91,0.38524675
91,0.38530898
91,0.3853094
91,0.38537264
91,0.3860765
92,0.38624907
92,0.38643026
92,0.38657528
92,0.3865325
92,0.3865534
92,0.38674223
93,0.38690978
93,0.38707453
93,0.38706356
93,0.3870527
93,0.38714564
93,0.38742632
94,0.38758904
94,0.38773763
94,0.38785362
94,0.38782144
94,0.38787127
94,0.38813055
95,0.39274904
95,0.3929058
95,0.3930051
95,0.39253032
95,0.39254266
95,0.3928877
95,0.3928877
96,0.39304122
96,0.39318967
96,0.39329898
96,0.39332828
96,0.39335287
96,0.39378756
96,0.3917322
97,0.39187238
97,0.39202026
97,0.39210624
97,0.38759166
97,0.3878976
97,0.3861199
98,0.3862502
98,0.3863805
98,0.38646382
98,0.38617587
98,0.3864268
98,0.38491762
99,0.3850475
99,0.3851747
99,0.38528788
99,0.38512582
99,0.3852985
99,0.38581443
100,0.38594055
100,0.36822125
100,0.36794943
100,0.36829573
100,0.36862633
101,0.36874887
101,0.36872795
101,0.36859113
101,0.36869708
101,0.3691127
102,0.36923176
102,0.36931995
102,0.3692589
102,0.36949492
102,0.3699373
103,0.3700529
103,0.37012714
103,0.37009153
103,0.37030998
103,0.37086535
104,0.3709776
104,0.37104964
104,0.36653826
104,0.3672228
105,0.36733186
105,0.36294875
105,0.3631199
106,0.3558932
106,0.35596707
106,0.35625345
107,0.33844563
107,0.33732465
108,0.33736923
108,0.33711722
109,0.3372862
109,0.33800745
110,0.33820084
110,0.33834195
111,0.33867994
111,0.33891103
112,0.33918598
112,0.33998176
113,0.34031305
113,0.33977672
114,0.339764
114,0.33977404
115,0.33996892
115,0.33944866
116,0.33971137
116,0.33972433
117,0.33988404
117,0.34014973
118,0.340287
118,0.34060618
119,0.34063616
119,0.3405038
120,0.34063908
120,0.34079245
121,0.34087434
121,0.34101662
122,0.34560737
122,0.34548908
122,0.34548908
123,0.34547153
123,0.34565675
123,0.34414065
124,0.34413096
124,0.34418342
124,0.3469765
125,0.34701744
125,0.34714618
125,0.3469631
126,0.3470792
126,0.3468955
126,0.34838012
127,0.3485361
127,0.34871864
127,0.34886724
128,0.34889734
128,0.34904447
128,0.34963423
129,0.34973004
129,0.3497996
129,0.3498595
130,0.34999683
130,0.35012227
130,0.35059366
131,0.35055295
131,0.3505802
131,0.35099617
132,0.35105482
132,0.35120562
132,0.3518239
133,0.35188848
133,0.35183972
133,0.35200718
134,0.35193455
134,0.3516835
134,0.3518928
135,0.3699327
135,0.37010723
135,0.37007257
135,0.37007257
136,0.37014055
136,0.3702854
136,0.37025017
136,0.3551117
137,0.35527417
137,0.35535413
137,0.35518873
137,0.35362914
138,0.35371536
138,0.35381114
138,0.35367936
138,0.35362425
139,0.35355753
139,0.35380313
139,0.3537133
139,0.33922184
140,0.33921742
140,0.33923435
140,0.33916643
140,0.33860028
141,0.33846366
141,0.33856246
141,0.3385254
141,0.3442486
142,0.34429646
142,0.34404182
142,0.34401938
142,0.34831274
143,0.34844714
143,0.34863576
143,0.3484853
143,0.35196528
143,0.35196528
144,0.3519789
144,0.35196787
144,0.3518621
144,0.3545101
144,0.35391614
145,0.35843503
145,0.35858238
145,0.35840675
145,0.36050832
145,0.36212668
145,0.36212668
146,0.36209366
146,0.3621437
146,0.36218846
146,0.36343884
146,0.36388746
146,0.36658522
147,0.36662868
147,0.36671972
147,0.3668359
147,0.36816502
147,0.36853483
147,0.37075984
148,0.37086236
148,0.37095782
148,0.37106556
148,0.3722755
148,0.37249744
148,0.37380967
149,0.37391573
149,0.37384596
149,0.37405774
149,0.37506166
149,0.37486213
149,0.37495556
150,0.3750532
150,0.37516552
150,0.37529555
150,0.37481374
150,0.3749336
150,0.3751991
151,0.37527966
151,0.37533695
151,0.3753853
151,0.37606382
151,0.3759847
151,0.37570623
152,0.37579954
152,0.3758662
152,0.37579376
152,0.37644535
152,0.37662786
152,0.37643266
153,0.37650952
153,0.3766177
153,0.3765256
153,0.37699914
153,0.37722754
153,0.37658894
154,0.37667823
154,0.3768239
154,0.37675923
154,0.37725568
154,0.37743962
154,0.3771743
155,0.37725437
155,0.37725097
155,0.37718946
155,0.37732562
155,0.37747616
155,0.37714177
156,0.38169155
156,0.38161826
156,0.381447
156,0.38185954
156,0.3820054
156,0.3817792
156,0.3817792
157,0.38185433
157,0.3817631
157,0.38152915
157,0.38197714
157,0.38210115
157,0.3820631
157,0.38066116
158,0.38073197
158,0.38080493
158,0.38074186
158,0.38108104
158,0.38112265
158,0.38121393
158,0.38094127
159,0.3810046
159,0.38098338
159,0.38085306
159,0.38116232
159,0.3811731
159,0.38126
159,0.38186085
160,0.3819351
160,0.3820039
160,0.38192418
160,0.3822507
160,0.38222206
160,0.38226274
160,0.38201457
161,0.3820796
161,0.38215533
161,0.38210443
161,0.3823629
161,0.38233617
161,0.3822588
161,0.3825138
162,0.382579
162,0.38263345
162,0.38256273
162,0.38278165
162,0.38234198
162,0.38227275
162,0.38313463
163,0.38320446
163,0.38325018
163,0.38331628
163,0.3835763
163,0.3835911
163,0.38363072
163,0.3833822
164,0.3834391
164,0.383499
164,0.3835828
164,0.38378525
164,0.3839032
164,0.38417876
164,0.3847638
165,0.38482532
165,0.38488322
165,0.38492715
165,0.38511476
165,0.38513526
165,0.38532135
165,0.3860723
166,0.38613263
166,0.3861886
166,0.3862811
166,0.38649246
166,0.38635796
166,0.38643342
166,0.38658586
167,0.38663182
167,0.38666326
167,0.38669282
167,0.38685402
167,0.38695467
167,0.38685015
167,0.38710725
168,0.38713333
168,0.38718584
168,0.38716182
168,0.38731197
168,0.38743037
168,0.38740385
168,0.3875647
169,0.38764033
169,0.38769963
169,0.3875107
169,0.38768566
169,0.3874995
169,0.38738328
169,0.38751903
170,0.38754112
170,0.38759014
170,0.38758448
170,0.38771468
170,0.38773698
170,0.38757703
170,0.3876311
171,0.3876644
171,0.38768977
171,0.38769954
171,0.38782132
171,0.38764408
171,0.38752303
171,0.38766924
172,0.37032276
172,0.37016144
172,0.37029165
172,0.37005928
172,0.3699692
172,0.3700571
173,0.37003422
173,0.36993214
173,0.37003884
173,0.37008828
173,0.36999223
173,0.37004825
174,0.37009344
174,0.37007582
174,0.37017593
174,0.37021074
174,0.37020594
174,0.37027508
175,0.37030345
175,0.37026802
175,0.37039343
175,0.3703517
175,0.37027445
175,0.37033612
176,0.37037858
176,0.3703895
176,0.37047732
176,0.37051097
176,0.37044376
176,0.36852333
177,0.36856443
177,0.36857682
177,0.3686594
177,0.36867598
177,0.36867622
177,0.36860695
178,0.3864824
178,0.38652715
178,0.3866201
178,0.38665432
178,0.3866665
178,0.38706562
178,0.38706562
179,0.3871043
179,0.38710222
179,0.38717517
179,0.38718525
179,0.3872598
179,0.3876535
179,0.39130947
180,0.391345
180,0.39139634
180,0.39147246
180,0.39150128
180,0.39156795
180,0.39188325
180,0.38619277
181,0.38623455
181,0.3862839
181,0.38635918
181,0.38638315
181,0.38644603
181,0.38654408
181,0.385612
182,0.38562527
182,0.38562256
182,0.38568002
182,0.38570538
182,0.38576585
182,0.38585618
182,0.3872003
183,0.38723263
183,0.3872027
183,0.3872568
183,0.38726273
183,0.38728225
183,0.3873657
183,0.3877153
184,0.38774666
184,0.38763344
184,0.38771093
184,0.38773364
184,0.3876274
184,0.38772553
184,0.3883008
185,0.3883312
185,0.38817516
185,0.38822287
185,0.3882424
185,0.3882542
185,0.38832527
185,0.3890329
186,0.3890483
186,0.38890633
186,0.38895127
186,0.3889714
186,0.38893577
186,0.38900194
186,0.38909686
187,0.38536763
187,0.38088313
187,0.3808872
187,0.38083908
187,0.38090083
187,0.3816019
188,0.38170052
188,0.3637718
188,0.3637118
188,0.36376953
188,0.36411428
189,0.36419195
189,0.3640358
189,0.36401606
189,0.36306515
189,0.3633414
190,0.36337632
190,0.36339682
190,0.3634215
190,0.36342117
190,0.3636561
191,0.36366934
191,0.36368832
191,0.36370462
191,0.3637032
191,0.36390144
192,0.3639343
192,0.36393905
192,0.36393118
192,0.3638857
192,0.36401185
193,0.3640491
193,0.36406666
193,0.36413673
193,0.36432925
194,0.3643601
194,0.36426905
194,0.36397478
194,0.36410263
195,0.35967347
195,0.35961044
195,0.35968822
196,0.35966974
196,0.35971218
196,0.3598498
197,0.3643893
197,0.36446655
197,0.36452508
197,0.36452508
198,0.3645472
198,0.36462873
198,0.36471015
198,0.35552162
199,0.35547993
199,0.35522828
199,0.3552724
199,0.35779828
200,0.35777062
200,0.3576964
200,0.35778883
200,0.3556574
201,0.35548723
201,0.35517862
201,0.35342914
201,0.3551222
202,0.35503983
202,0.35497415
202,0.3550838
202,0.35730985
203,0.35729912
203,0.3572072
203,0.35749802
203,0.35837322
204,0.35794622
204,0.3578748
204,0.35791755
204,0.3587631
205,0.35869822
205,0.35873425
205,0.3588137
205,0.35924524
206,0.35925335
206,0.35932148
206,0.35956636
206,0.34447962
207,0.34451318
207,0.344545
207,0.34426776
207,0.3435974
208,0.3436083
208,0.34363914
208,0.34376553
208,0.3453212
209,0.34512445
209,0.3451633
209,0.3452595
209,0.34563982
210,0.34570083
210,0.34576046
210,0.34563398
210,0.34571883
211,0.34570253
211,0.3457595
211,0.34557402
211,0.34578294
212,0.3457706
212,0.34585384
212,0.34599403
212,0.34149238
213,0.34144107
213,0.34149298
213,0.34150377
214,0.34592912
214,0.3414848
214,0.3414848
215,0.3412398
215,0.34124473
215,0.34156168
216,0.3414327
216,0.34154388
216,0.33873022
217,0.3387744
217,0.33887956
217,0.3397691
218,0.3397721
218,0.3398872
218,0.3409802
219,0.3409588
219,0.34105292
219,0.34171775
220,0.34171697
220,0.34180632
220,0.3427636
221,0.33829558
221,0.33873793
222,0.338804
222,0.33920896
223,0.3393046
223,0.3393992
224,0.33947626
224,0.33942237
225,0.33949584
225,0.3386067
226,0.33869058
226,0.33884397
227,0.33891073
227,0.33800626
228,0.33807006
228,0.33828473
229,0.33837134
229,0.33822596
230,0.33828402
230,0.33819258
231,0.33826095
231,0.33842716
232,0.33848035
232,0.33864352
233,0.33869454
233,0.3389717
234,0.33904424
234,0.33935446
235,0.33730823
235,0.33750853
236,0.33751258
236,0.3376949
237,0.34216276
237,0.34206098
237,0.34206098
238,0.3420641
238,0.3421183
238,0.3477773
239,0.34777993
239,0.34784764
239,0.34921512
240,0.36707452
240,0.36703798
240,0.3672783
240,0.3672783
241,0.3672901
241,0.36724362
241,0.36419088
241,0.36735263
242,0.36735368
242,0.36732987
242,0.36764976
242,0.3686454
243,0.3686378
243,0.36868614
243,0.36929917
243,0.36974102
244,0.3697419
244,0.36963013
244,0.36972418
244,0.36752096
245,0.36752167
245,0.3674358
245,0.3672881
245,0.36679435
246,0.3667859
246,0.36681196
246,0.36691093
246,0.3669107
247,0.366911
247,0.36673367
247,0.36676133
247,0.36705413
248,0.349197
248,0.3493546
248,0.34971175
249,0.34976825
249,0.34956238
249,0.3499232
250,0.3500492
250,0.349795
250,0.3502323
251,0.3502818
251,0.35014662
251,0.3503728
252,0.35038888
252,0.35043976
252,0.3506553
253,0.35062206
253,0.35063282
253,0.35058284
254,0.35053238
254,0.3506184
254,0.35076883
255,0.3507571
255,0.35083348
255,0.35102245
256,0.34659082
256,0.34682608
257,0.35120645
257,0.35106978
257,0.35106978
258,0.34670618
258,0.35171798
259,0.35188347
259,0.3495451
260,0.34952697
260,0.35020325
261,0.3503449
261,0.3513368
262,0.35140315
262,0.3506572
263,0.35070264
263,0.34980357
264,0.34993887
264,0.35059896
265,0.35070083
265,0.35090002
266,0.35091996
266,0.35025758
267,0.35022646
267,0.35066885
268,0.35071668
268,0.35087135
269,0.3509347
269,0.35120398
270,0.35128132
270,0.35155496
271,0.3516094
271,0.35124803
272,0.35131612
272,0.3513828
273,0.35142997
273,0.3516164
274,0.3515798
274,0.35156775
275,0.3515589
275,0.3516818
276,0.36953455
276,0.36944744
276,0.36944744
277,0.36943185
277,0.3694876
277,0.37216535
278,0.3721397
278,0.37210602
278,0.37120023
279,0.3712073
279,0.37122375
279,0.37158716
280,0.37157285
280,0.37151673
280,0.3721889
281,0.37212327
281,0.37218764
281,0.3725619
282,0.37256235
282,0.3725965
282,0.37287205
283,0.3728269
283,0.37285867
283,0.3731786
284,0.37318346
284,0.37323594
284,0.37335002
285,0.37334102
285,0.3730382
285,0.37314424
286,0.37311602
286,0.3730658
286,0.37313613
287,0.3731191
287,0.3731763
287,0.37337598
288,0.37330806
288,0.37327495
288,0.3733115
289,0.37328273
289,0.37329724
289,0.37332857
290,0.37318593
290,0.37319973
290,0.37323776
291,0.3732271
291,0.37324026
291,0.3732635
292,0.3911065
292,0.3911191
292,0.3911398
292,0.3911398
293,0.3911062
293,0.39111826
293,0.39122707
293,0.39465335
294,0.39464465
294,0.3946558
294,0.39466685
294,0.38963217
295,0.3895993
295,0.38961
295,0.38962775
295,0.39179757
296,0.3917498
296,0.3917756
296,0.3917846
296,0.39210072
297,0.39202437
297,0.39203376
297,0.39204216
297,0.39154086
298,0.39151356
298,0.39152262
298,0.39159673
298,0.39082935
299,0.39079145
299,0.39080027
299,0.39073062
299,0.39111412
300,0.39093894
300,0.39094746
300,0.3896071
300,0.38965794
301,0.38958973
301,0.38959798
301,0.38965946
301,0.3900237
302,0.38998023
302,0.38998824
302,0.39004523
302,0.3898393
303,0.38982838
303,0.38984868
303,0.38993508
303,0.3899822
304,0.3898995
304,0.38990667
304,0.38995475
304,0.3899075
305,0.3899219
305,0.38908306
305,0.38911924
305,0.3891699
306,0.38913
306,0.38911936
306,0.38916185
306,0.38924226
307,0.38921946
307,0.38919646
307,0.38922822
307,0.38922167
308,0.38915125
308,0.38897994
308,0.38906175
308,0.38903692
309,0.38896695
309,0.38889545
309,0.38892213
309,0.38856652
310,0.38858292
310,0.3884686
310,0.38849393
310,0.3885117
311,0.38847393
311,0.38840213
311,0.38843337
311,0.3886256
312,0.38858816
312,0.38856536
312,0.388595
312,0.3886415
313,0.38863277
313,0.38413736
313,0.38419506
314,0.38405314
314,0.38405514
314,0.38410366
315,0.3841136
315,0.38414124
315,0.3842051
316,0.384212
316,0.38423836
316,0.38433883
317,0.38434824
317,0.38436726
317,0.384324
318,0.38433313
318,0.3843781
318,0.3841461
319,0.38414815
319,0.3841708
319,0.38407296
320,0.38408157
320,0.3840976
320,0.38412586
321,0.36627704
321,0.36625597
322,0.36626396
322,0.36628318
323,0.3663037
323,0.366362
324,0.3663765
324,0.36643127
325,0.36647883
325,0.36653042
326,0.3665482
326,0.3665687
327,0.36658093
327,0.36662778
328,0.3666397
328,0.36668405
329,0.36670032
329,0.36670312
330,0.36673447
330,0.3666981
331,0.366713
331,0.36673546
332,0.3667455
332,0.3667517
333,0.3667658
333,0.36677223
334,0.36678168
334,0.3667777
335,0.36681378
335,0.3668322
336,0.3668407
336,0.36685506
337,0.3668674
337,0.36686385
338,0.36687192
338,0.36688796
339,0.36689973
339,0.3668486
340,0.3668726
340,0.36686698
341,0.36687788
341,0.36689314
342,0.36690015
342,0.36691234
343,0.36692283
343,0.36693665
344,0.3669585
344,0.36694697
345,0.36573917
345,0.36570787
346,0.35125095
346,0.35127878
347,0.36402905
347,0.36406168
348,0.36386344
348,0.36383745
349,0.36829987
349,0.36832935
349,0.36832935
350,0.36832336
350,0.3683341
350,0.36588576
351,0.3658936
351,0.36589354
351,0.36862645
352,0.38641125
352,0.38645166
352,0.3873608
352,0.3873608
353,0.387339
353,0.38735566
353,0.3877407
353,0.38912213
354,0.3891634
354,0.38918632
354,0.38764724
354,0.3859525
355,0.38598838
355,0.3860123
355,0.3861378
355,0.3868488
356,0.38676274
356,0.38677713
356,0.38509488
356,0.3852522
357,0.3852493
357,0.38527027
357,0.38553718
357,0.38587108
358,0.3858586
358,0.38587213
358,0.3860822
358,0.38623413
359,0.38624406
359,0.38626406
359,0.38639426
359,0.38639557
360,0.38640133
360,0.38642186
360,0.38210255
361,0.3821125
361,0.38196367
361,0.3814072
362,0.39927426
362,0.3992951
362,0.39954174
362,0.39954174
363,0.39954767
363,0.38171062
363,0.38485762
364,0.36701012
364,0.36672947
365,0.36609554
365,0.36618605
366,0.36627933
366,0.3661838
367,0.36623624
367,0.36597624
368,0.3660222
368,0.36601472
369,0.3661001
369,0.3661743
370,0.36613873
370,0.3661234
371,0.366297
371,0.36634716
372,0.36635455
372,0.3662811
373,0.38427782
373,0.38421574
373,0.38421574
374,0.38427067
374,0.38426632
374,0.37470445
375,0.37467882
375,0.3716355
375,0.37548205
376,0.3754765
376,0.37557617
376,0.3782083
377,0.3782782
377,0.37835312
377,0.3782905
378,0.378256
378,0.3782909
378,0.3773421
379,0.3773888
379,0.37744898
379,0.3785188
380,0.37854233
380,0.3785961
380,0.3788845
381,0.37889093
381,0.37894577
381,0.37916413
382,0.37911662
382,0.37913463
382,0.37982118
383,0.38439888
383,0.3844391
383,0.3847013
383,0.3847013
384,0.38473654
384,0.3847733
384,0.385258
384,0.38877338
385,0.3888109
385,0.38884363
385,0.38874286
385,0.38788387
386,0.38795415
386,0.38796413
386,0.38729107
386,0.38762832
387,0.3876652
387,0.3876939
387,0.38788575
387,0.38758233
388,0.38762045
388,0.38764945
388,0.38749218
388,0.3876912
389,0.387707
389,0.38773143
389,0.37016907
390,0.37468576
390,0.37469122
390,0.37420008
390,0.37420008
391,0.37417528
391,0.37419727
391,0.37438437
391,0.37652346
392,0.3765204
392,0.37654042
392,0.37645888
392,0.37646225
393,0.37648007
393,0.37649956
393,0.37661648
393,0.37606704
394,0.37605795
394,0.37606066
394,0.3759899
394,0.3757704
395,0.37575477
395,0.37577182
395,0.37572062
395,0.37580553
396,0.3757875
396,0.37580365
396,0.37590504
396,0.37578785
397,0.37583908
397,0.37585446
397,0.37593037
397,0.37605304
398,0.3760945
398,0.37609586
398,0.3760496
398,0.37614244
399,0.37603113
399,0.35818827
399,0.35808364
400,0.35803863
400,0.3578808
400,0.35799256
401,0.35800606
401,0.35592636
401,0.3558437
402,0.35590234
402,0.3559229
402,0.35598662
403,0.35607675
403,0.35613537
403,0.35606983
404,0.35608596
404,0.35620525
404,0.3562614
405,0.3562875
405,0.35634276
405,0.35630205
406,0.35631263
406,0.35636362
406,0.35641295
407,0.35647735
407,0.35657132
407,0.35652575
408,0.35657582
408,0.35666186
408,0.35670656
409,0.3745575
409,0.37463656
409,0.37459782
409,0.37459782
410,0.3746451
410,0.37471804
410,0.37477607
410,0.37458283
411,0.3746271
411,0.37469262
411,0.37465945
411,0.37338984
412,0.37343293
412,0.3734506
